教科書名,学年,節,単元,単語,意味
New Horizon,中2,6,6,direction,方向
New Horizon,中3,6,6,probably,たぶん
New Horizon,中3,6,6,count,数える
New Horizon,中3,6,6,author,著者、作家
New Horizon,中3,6,6,art school,美術学校
New Horizon,中3,6,6,graphic designer,グラフィックデザイナー
New Horizon,中3,6,6,Eric Carle,エリック・カール[人名]
New Horizon,中3,6,6,New York,ニューヨーク[州名、都市名]
New Horizon,中3,6,6,The New York Times,『ニューヨークタイムズ』[新聞名]
New Horizon,中3,6,6,believe(d),･･･だと思う、信じる
New Horizon,中3,6,6,publish(ed),･･･を出版する
New Horizon,中3,6,6,printer(s),印刷業者
New Horizon,中3,6,6,unusual,ふつうでない
New Horizon,中3,6,6,come up with,(考えなどを)思いつく
New Horizon,中3,6,6,bestseller,ベストセラー
New Horizon,中3,6,6,worldwide,世界じゅうに
New Horizon,中3,6,6,toy,おもちゃ
New Horizon,中3,6,6,feature(s),特色、特徴
New Horizon,中3,6,6,cow,ウシ
New Horizon,中3,6,6,deliver(ed),･･･を届ける
New Horizon,中3,6,6,reader(s),読者
New Horizon,中3,6,6,colorfulness,色の鮮やかさ
New Horizon,中3,6,6,represent(s),･･･を象徴する、表現する
New Horizon,中3,6,6,colorless,無色の
New Horizon,中3,6,6,paint(ed),･･･にペンキを塗る
New Horizon,中3,6,6,inspire(d),(人を)奮い立たせる
New Horizon,中3,6,6,play with,･･･で遊ぶ
New Horizon,中3,6,6,until,･･･まで
New Horizon,中3,6,6,imagination,想像力
New Horizon,中3,6,6,"gallery, galleries",美術館
New Horizon,中3,6,6,studio,アトリエ
New Horizon,中3,6,6,theater,劇場
New Horizon,中3,6,6,fill(ed),･･･を満たす
New Horizon,中3,6,6,visitor(s),訪問客、見学者
New Horizon,中3,6,6,although,･･･だけれども
New Horizon,中3,6,6,anymore,今ではもう･･･(でない)
New Horizon,中3,6,6,spirit,精神、心
New Horizon,中3,6,6,unfold,･･･を広げる
New Horizon,中3,6,6,wing(s),羽
New Horizon,中3,6,6,Barbara,バーバラ[名]
New Horizon,中3,6,6,the Eric Carle Museum of Picture Book Art,エリック・カール絵本美術館
New Horizon,中3,6,6,Massachusetts,マサチューセッツ州[州名]
New Horizon,中3,6,6,pass away,亡くなる
New Horizon,中3,6,6,fill ... with ~,･･･を〜で満たす
New Horizon,中3,6,6,"not only ..., but (also) ~",･･･だけでなく〜もまた
New Horizon,中2,6,7,artificial,人工の
New Horizon,中2,6,7,turf,芝
New Horizon,中2,6,7,field,競技場
New Horizon,中2,6,7,video,ビデオ
New Horizon,中2,6,7,unique,独特の
New Horizon,中2,6,7,belong,所属する
New Horizon,中2,6,7,clean up,掃除する
New Horizon,中2,6,7,garden,庭
New Horizon,中2,6,7,once,1度
New Horizon,中2,6,7,proud of,～を誇りに思う
New Horizon,中2,6,7,cafeteria,カフェテリア
New Horizon,中2,6,7,weekday,平日
New Horizon,中2,6,7,throughout,～中
New Horizon,中2,6,7,perform,演じる
New Horizon,中2,6,7,celebrate,～をたたえる
New Horizon,中2,6,7,helpful,助けになる
New Horizon,中2,6,8,once,昔
New Horizon,中2,6,8,poor,貧しい
New Horizon,中2,6,8,rich,金持ちの
New Horizon,中2,6,8,sell,～を売る
New Horizon,中2,6,8,candy,砂糖菓子
New Horizon,中2,6,8,door-to-door,戸別に
New Horizon,中2,6,8,earn,(お金)をかせぐ
New Horizon,中2,6,8,few,少しの
New Horizon,中2,6,8,coin,硬貨、コイン
New Horizon,中2,6,8,knock,ノックする
New Horizon,中2,6,8,well-off,裕福な
New Horizon,中2,6,8,herself,彼女自身
New Horizon,中2,6,8,glass,コップ
New Horizon,中2,6,8,be about to,今にも～しようとしている
New Horizon,中2,6,8,pocket,ポケット
New Horizon,中2,6,8,reply,～と答える
New Horizon,中2,6,8,pay,払う
New Horizon,中2,6,8,kindness,親切
New Horizon,中2,6,8,away,はなれて、去って
New Horizon,中2,6,8,wonder,思いをめぐらす
New Horizon,中2,6,8,hope,～を望む
New Horizon,中2,6,8,smile,笑顔
New Horizon,中2,6,8,do well,順調にやる
New Horizon,中2,6,8,ill,ぐあいが悪い
New Horizon,中2,6,8,sent,･･･をおくる
New Horizon,中2,6,8,operation,手術
New Horizon,中2,6,8,woke,目が覚めた
New Horizon,中2,6,8,alive,生きている
New Horizon,中2,6,8,envelope,封筒
New Horizon,中2,6,8,bill,請求書
New Horizon,中2,6,8,inside,内側に
New Horizon,中2,6,8,paid,支払い済みの
New Horizon,中2,6,8,go by,(時間が)過ぎる
New Horizon,中2,6,8,in front of,･･･の前で[に]
New Horizon,中2,6,8,right away,すぐに
New Horizon,中2,6,8,be afraid to,･･･するのがこわい
New Horizon,中2,6,8,in full,全部
New Horizon,中2,6,8,here's,here is
New Horizon,中1,7,1,tomorrow,明日
New Horizon,中1,7,1,plan,計画
New Horizon,中1,7,1,free,自由な、ひまな
New Horizon,中1,7,1,mean,...を意味する
New Horizon,中1,7,1,forward,前へ
New Horizon,中1,7,1,busy,忙しい
New Horizon,中1,7,1,talk,話す
New Horizon,中1,7,1,up,上へ
New Horizon,中1,7,1,What's up?,どうしたの？
New Horizon,中1,7,1,look forward to,...を楽しみに待つ
New Horizon,中2,7,1,cultural,文化の
New Horizon,中2,7,1,select(ed),選ばれた
New Horizon,中2,7,1,heritage,遺産
New Horizon,中2,7,1,site(s),遺跡、場所
New Horizon,中2,7,1,natural,自然の
New Horizon,中2,7,1,mixed,複合の、混合の
New Horizon,中2,7,1,selection,選定
New Horizon,中2,7,1,standard(s),基準
New Horizon,中2,7,1,decide(d),決定された
New Horizon,中2,7,1,general,全体の、一般の
New Horizon,中2,7,1,conference,会議
New Horizon,中2,7,1,World Heritage site(s),世界遺産
New Horizon,中1,7,2,market,市場
New Horizon,中1,7,2,place,場所
New Horizon,中1,7,2,appear,現れる
New Horizon,中1,7,2,those,それらの
New Horizon,中1,7,2,souvenir,おみやげ
New Horizon,中1,7,2,London,ロンドン
New Horizon,中1,7,2,people,人々
New Horizon,中1,7,2,buy,買う
New Horizon,中1,7,2,Welcome to ...,...へようこそ
New Horizon,中1,7,2,lake,湖
New Horizon,中2,7,2,plant,植物
New Horizon,中2,7,2,diversity,多様性
New Horizon,中2,7,2,fantastic,素晴らしい
New Horizon,中2,7,2,hometown,故郷
New Horizon,中2,7,2,floral,花の
New Horizon,中2,7,2,region,地域
New Horizon,中2,7,2,known,知られている
New Horizon,中2,7,2,species,種
New Horizon,中1,7,3,mom,お母さん
New Horizon,中1,7,3,dad,お父さん
New Horizon,中1,7,3,travel,旅行している
New Horizon,中1,7,3,angry,怒って
New Horizon,中1,7,3,palace,宮殿
New Horizon,中1,7,3,exciting,わくわくさせる
New Horizon,中1,7,3,late,遅れて
New Horizon,中1,7,3,sorry,ごめんなさい
New Horizon,中1,7,3,funny,おかしな
New Horizon,中1,7,3,I'm sorry.,ごめんなさい。
New Horizon,中1,7,3,we're,we are
New Horizon,中2,7,3,built,建てられた
New Horizon,中2,7,3,emperor,皇帝
New Horizon,中2,7,3,wife,妻
New Horizon,中2,7,3,architecture,建築
New Horizon,中2,7,3,cover(ed),覆われている
New Horizon,中2,7,3,marble,大理石
New Horizon,中2,7,3,jewel(s),宝石
New Horizon,中2,7,3,material(s),材料
New Horizon,中2,7,3,pollution,汚染
New Horizon,中2,7,3,government,政府
New Horizon,中2,7,3,protect,保護する
New Horizon,中2,7,3,in memory of,～を記念して
New Horizon,中2,7,3,because of,～が原因で
New Horizon,中1,7,4,pardon,もう一度おっしゃってください
New Horizon,中1,7,4,along,...に沿って
New Horizon,中1,7,4,street,通り
New Horizon,中1,7,4,traffic light,信号機
New Horizon,中1,7,4,straight,まっすぐに
New Horizon,中1,7,4,factory,工場
New Horizon,中1,7,4,building,建物
New Horizon,中1,7,4,woman,女性
New Horizon,中1,7,4,hospital,病院
New Horizon,中1,7,4,left,左
New Horizon,中1,7,4,right,右
New Horizon,中1,7,4,museum,博物館
New Horizon,中1,7,4,post office,郵便局
New Horizon,中1,7,4,library,図書館
New Horizon,中1,7,4,look for,...をさがす
New Horizon,中1,7,4,Pardon me?,もう一度おっしゃってください。
New Horizon,中1,7,4,Let's see.,ええと。
New Horizon,中1,7,4,go along,...に沿って行く
New Horizon,中2,7,4,list(ed),登録された
New Horizon,中2,7,4,seen,見られる
New Horizon,中2,7,4,tourist(s),観光客
New Horizon,中2,7,4,climb,登る
New Horizon,中2,7,4,sunrise,日の出
New Horizon,中2,7,4,cloud(s),雲
New Horizon,中2,7,4,crater,噴火口
New Horizon,中2,7,4,amount,量
New Horizon,中2,7,4,trail(s),小道
New Horizon,中2,7,4,recently,最近
New Horizon,中2,7,4,cleanup,清掃
New Horizon,中2,7,4,campaign(s),キャンペーン、活動
New Horizon,中2,7,4,forever,永遠に
New Horizon,中2,7,4,more and more,ますます多くの
New Horizon,中2,7,4,a ... amount of,ある量の～
New Horizon,中2,7,6,goods,商品
New Horizon,中2,7,6,size,サイズ
New Horizon,中2,7,6,price,価格
New Horizon,中2,7,6,medium,Mサイズ、中間の
New Horizon,中2,7,6,clerk,店員
New Horizon,中2,7,6,customer,客
New Horizon,中2,7,6,How much ...?,いくらですか
New Horizon,中2,7,7,discussion,議論
New Horizon,中2,7,7,chosen,選ばれた
New Horizon,中2,7,7,tourism,観光事業
New Horizon,中2,7,7,industry,産業
New Horizon,中2,7,7,develop,発展させる
New Horizon,中2,7,7,against,～に反対して
New Horizon,中2,7,7,increase,増加
New Horizon,中2,7,7,cause,引き起こす
New Horizon,中2,7,7,traffic jam(s),交通渋滞
New Horizon,中2,7,7,pollute,汚染する
New Horizon,中2,7,7,environment,環境
New Horizon,中2,7,7,therefore,それゆえに
New Horizon,中2,7,7,review,見直す
New Horizon,中2,7,7,value(s),価値
New Horizon,中2,7,7,destroy,破壊する
New Horizon,中2,7,7,attract(ing),引きつける
New Horizon,中2,7,7,possible,可能な
New Horizon,中2,7,7,agree,同意する
New Horizon,中2,7,7,concern(ed),心配している
New Horizon,中2,7,7,crime(s),犯罪
New Horizon,中2,7,7,due,～が原因で
New Horizon,中2,7,7,due to,～のために
New Horizon,中2,7,7,Stanley Park,スタンレーパーク
New Horizon,中2,7,7,hectare,ヘクタール
New Horizon,中2,7,7,aquarium,水族館
New Horizon,中2,7,7,historical,歴史的な
New Horizon,中2,7,7,landmark(s),史跡
New Horizon,中2,7,7,Capilano Suspension Bridge,キャピラノつり橋
New Horizon,中2,7,7,foot,フィート(単位)。1フィートは、約30センチメートル
New Horizon,中2,7,7,bridge,橋
New Horizon,中2,7,7,hang(s),かかる
New Horizon,中2,7,7,feet,フィート。footの複数形(単位)
New Horizon,中2,7,7,above,･･･の上に
New Horizon,中2,7,7,thrilling,スリル満点の
New Horizon,中2,7,7,Gastown Steam Clock,ガスタウン蒸気時計
New Horizon,中2,7,7,steam,蒸気
New Horizon,中2,7,7,is located in,･･･に位置している
New Horizon,中2,7,7,downtown,中心街
New Horizon,中2,7,7,whistle(s),笛が鳴る
New Horizon,中2,7,7,events are held,イベントが行われる
New Horizon,中2,7,7,Canada Place,カナダプレース
New Horizon,中2,7,7,multi-use,多目的の
New Horizon,中2,7,8,planet,惑星
New Horizon,中2,7,8,photograph,写真
New Horizon,中2,7,8,university,大学
New Horizon,中2,7,8,attracted,ひきつけられる
New Horizon,中2,7,8,middle,真ん中
New Horizon,中2,7,8,wilderness,荒野
New Horizon,中2,7,8,mayor,村長
New Horizon,中2,7,8,invite(d),･･･を招く
New Horizon,中2,7,8,dream,夢
New Horizon,中2,7,8,TRUE,本当の、真実の
New Horizon,中2,7,8,Alaska,アラスカ
New Horizon,中2,7,8,Shishmaref,シシュマレフ
New Horizon,中2,7,8,in the middle of,･･･の真ん中の
New Horizon,中2,7,8,for himself,自分で、独力で
New Horizon,中2,7,8,come true,実現する
New Horizon,中2,7,8,among,･･･の中で
New Horizon,中2,7,8,convenience(s),便利なこと[もの]
New Horizon,中2,7,8,hunt,狩りをする
New Horizon,中2,7,8,gather,･･･を集める
New Horizon,中2,7,8,"berry, berries",ベリー
New Horizon,中2,7,8,tradition,伝統
New Horizon,中2,7,8,harmoniously,調和して
New Horizon,中2,7,8,understood,理解した
New Horizon,中2,7,8,living,生きている
New Horizon,中2,7,8,share,･･･を共有する
New Horizon,中2,7,8,became,〜になった
New Horizon,中2,7,8,part,部分
New Horizon,中2,7,8,Inuit,イヌイット(の)
New Horizon,中2,7,8,Alaskan,アラスカの
New Horizon,中2,7,8,return,戻る
New Horizon,中2,7,8,photographer,写真家
New Horizon,中2,7,8,camp,キャンプをする
New Horizon,中2,7,8,severe,厳しい
New Horizon,中2,7,8,wild,野生の
New Horizon,中2,7,8,lonely,さびしい
New Horizon,中2,7,8,freedom,自由
New Horizon,中2,7,8,playful,楽しげな
New Horizon,中2,7,8,scene,光景
New Horizon,中2,7,8,suddenly,突然
New Horizon,中2,7,8,kill,･･･を殺す
New Horizon,中2,7,8,tundra,ツンドラ
New Horizon,中2,7,8,caribou,カリブー
New Horizon,中2,7,8,polar bear,ホッキョクグマ
New Horizon,中2,7,8,Kamchatka,カムチャツカ半島
New Horizon,中2,7,8,glacier,氷河
New Horizon,中2,7,8,disappear,姿を消す
New Horizon,中2,7,8,global warming,地球温暖化
New Horizon,中2,7,8,enough,十分な
New Horizon,中2,7,8,habitat,生息地
New Horizon,中2,7,8,grow,･･･になる
New Horizon,中2,7,8,lose,･･･を失う
New Horizon,中2,7,8,land,土地
New Horizon,中2,7,8,island,島
New Horizon,中2,7,8,slowly,ゆっくりと
New Horizon,中2,7,8,twice,2倍
New Horizon,中2,7,8,rest,残り
New Horizon,中2,7,8,Earth,地球
New Horizon,中2,7,8,remind,･･･に思い出させる
New Horizon,中2,7,8,past,過去
New Horizon,中2,7,8,pass,･･･を伝える
New Horizon,中2,7,8,beauty,美しさ
New Horizon,中2,7,8,sea level,海水面
New Horizon,中2,7,8,Arctic,北極地方
New Horizon,中2,7,8,turn into,･･･に変わる
New Horizon,中2,7,8,twice as ... as ~,~より2倍･･･
New Horizon,中2,7,8,remind ... of ~,･･･に〜を思い出させる
New Horizon,中2,7,8,pass on ... to ~,･･･を〜に伝える
New Horizon,中2,7,8,wonder,不思議，驚異的なこと
New Horizon,中2,7,9,Elfie,エルフィー [イヌの名前]
New Horizon,中2,7,9,grew up,成長した
New Horizon,中2,7,9,we would...,ぼくたちは･･･したものだった
New Horizon,中2,7,9,get into mischief,いたずらを始める
New Horizon,中2,7,9,whatever it is,それが何であれ
New Horizon,中1,8,1,African,アフリカの
New Horizon,中1,8,1,volunteer,ボランティア
New Horizon,中1,8,1,need,...を必要とする
New Horizon,中1,8,1,teach,教える
New Horizon,中1,8,1,try,...しようと試みる
New Horizon,中1,8,1,best,最もよい
New Horizon,中1,8,1,respect,...を尊敬する
New Horizon,中1,8,1,become,...になる
New Horizon,中1,8,1,cousin,いとこ
New Horizon,中1,8,1,children,子供たち
New Horizon,中1,8,1,child,子供
New Horizon,中1,8,1,country,国
New Horizon,中1,8,1,always,いつも
New Horizon,中1,8,1,in need,困っている
New Horizon,中1,8,1,do one's best,最善を尽くす
New Horizon,中1,8,1,global warming,地球温暖化
New Horizon,中1,8,1,save energy,エネルギーを節約する
New Horizon,中1,8,1,Africa,アフリカ
New Horizon,中1,8,2,reduce,...を減らす
New Horizon,中1,8,2,ethnic,民族の
New Horizon,中1,8,2,waste,むだ、廃棄物
New Horizon,中1,8,2,plastic,プラスチックの
New Horizon,中1,8,2,paper,紙の
New Horizon,中1,8,2,straw,ストロー
New Horizon,中1,8,2,original,独創的な
New Horizon,中1,8,2,reusable,再利用できる
New Horizon,中1,8,2,meat,肉
New Horizon,中1,8,2,pie,パイ
New Horizon,中1,8,2,bean,豆
New Horizon,中1,8,2,soup,スープ
New Horizon,中1,8,2,chicken,鶏肉
New Horizon,中1,8,2,curry,カレー
New Horizon,中1,8,2,of course,もちろん
New Horizon,中1,8,2,right,正しい
New Horizon,中1,8,3,well,井戸
New Horizon,中1,8,3,other,ほかの
New Horizon,中1,8,3,village,村
New Horizon,中1,8,3,collect,...を集める
New Horizon,中1,8,3,far,遠くに
New Horizon,中1,8,3,group,グループ
New Horizon,中1,8,3,build,...を建てる
New Horizon,中1,8,3,these,これら
New Horizon,中1,8,3,money,お金
New Horizon,中1,8,3,get,手に入れる
New Horizon,中1,8,3,clean,きれいな
New Horizon,中1,8,3,happy,幸せな
New Horizon,中1,8,3,river,川
New Horizon,中1,8,3,on the other hand,他方では
New Horizon,中1,8,3,for a long time,長い間
New Horizon,中1,8,4,server,店員、給仕
New Horizon,中1,8,4,anything,何か
New Horizon,中1,8,4,else,ほかに
New Horizon,中1,8,4,full,満腹の
New Horizon,中1,8,4,mushroom,マッシュルーム
New Horizon,中1,8,4,steak,ステーキ
New Horizon,中1,8,4,salad,サラダ
New Horizon,中1,8,4,dessert,デザート
New Horizon,中1,8,4,would like,（丁寧な表現で）...がほしい
New Horizon,中1,8,4,would like to,（丁寧な表現で）...したい
New Horizon,中1,8,4,"No, thank you.",いいえ、結構です。
New Horizon,中1,8,4,I'd,I wouldの短縮形
New Horizon,中1,8,4,voice,声
New Horizon,中1,8,4,word,ことば
New Horizon,中1,8,4,cheer,...を元気づける
New Horizon,中1,8,4,concert,コンサート
New Horizon,中1,8,4,dome,ドーム
New Horizon,中1,8,4,stage,ステージ
New Horizon,中1,8,4,performance,上演、演技
New Horizon,中1,8,4,again,再び
New Horizon,中1,8,4,hero,ヒーロー
New Horizon,中1,8,4,singer,歌手
New Horizon,中1,8,4,world,世界
New Horizon,中1,8,4,music,音楽
New Horizon,中1,8,4,all over,...のいたる所に
New Horizon,中1,9,1,back,戻って
New Horizon,中1,9,1,during,～の間
New Horizon,中1,9,1,stay,滞在する
New Horizon,中1,9,1,snowboarding,スノーボードをすること
New Horizon,中1,9,1,Christmas Day,クリスマス
New Horizon,中1,9,1,relax,くつろぐ（動詞）
New Horizon,中1,9,1,meet,会う
New Horizon,中1,9,1,ice hockey,アイスホッケー
New Horizon,中1,9,1,went,goの過去形
New Horizon,中1,9,1,vacation,休暇
New Horizon,中1,9,1,mountain,山
New Horizon,中1,9,1,saw,seeの過去形
New Horizon,中1,9,1,go back,戻る
New Horizon,中1,9,1,at home,家で
New Horizon,中1,9,1,met,meetの過去形
New Horizon,中1,9,2,did,do の過去形
New Horizon,中1,9,2,traditional,伝統的な
New Horizon,中1,9,2,New Year,新年
New Horizon,中1,9,2,rice cake,餅
New Horizon,中1,9,2,special,特別な
New Horizon,中1,9,2,grandparent,祖父母
New Horizon,中1,9,2,wrote,write の過去形
New Horizon,中1,9,2,ate,eat の過去形
New Horizon,中1,9,2,New Year's Eve,大晦日
New Horizon,中1,9,2,card,カード
New Horizon,中1,9,2,Good for you!,よかったね
New Horizon,中1,9,2,didn't,did not の短縮形
New Horizon,中1,9,3,spend,過ごす
New Horizon,中1,9,3,board game,ボードゲーム
New Horizon,中1,9,3,came,来た
New Horizon,中1,9,3,bought,買った
New Horizon,中1,9,3,fortune slip,おみくじ
New Horizon,中1,9,3,read,readの過去形
New Horizon,中1,9,3,said,言った
New Horizon,中1,9,3,charm,お守り
New Horizon,中1,9,3,got,手に入れた
New Horizon,中1,9,3,wooden,木製の
New Horizon,中1,9,3,wish,願い
New Horizon,中1,9,3,New Year's Day,元日
New Horizon,中1,9,3,future,未来
New Horizon,中1,9,3,bad,悪い
New Horizon,中1,9,3,tablet,板
New Horizon,中1,9,3,had,持っていた
New Horizon,中1,9,3,have a ... time,～な時間を過ごす
New Horizon,中1,9,3,spent,spendの過去形
New Horizon,中1,9,4,dear,親愛なる
New Horizon,中1,9,4,grandma,おばあちゃん
New Horizon,中1,9,4,grandpa,おじいちゃん
New Horizon,中1,9,4,fell,転んだ
New Horizon,中1,9,4,Mt.,～山
New Horizon,中1,9,4,snow,雪
New Horizon,中1,9,4,outside,外
New Horizon,中1,9,4,miss,～がいなくて寂しい
New Horizon,中1,9,4,care,気をつける
New Horizon,中1,9,4,ski,スキー（をする）
New Horizon,中1,9,4,down,下に
New Horizon,中1,9,4,hotel,ホテル
New Horizon,中1,9,4,go ...ing,～しに行く
New Horizon,中1,9,4,for the first time,初めて
New Horizon,中1,9,4,fall down,転ぶ
New Horizon,中1,9,4,take care of oneself,体に気をつける
New Horizon,中1,10,1,remember,覚えている
New Horizon,中1,10,1,bored,退屈な
New Horizon,中1,10,1,realize,気づいた
New Horizon,中1,10,1,made,作った
New Horizon,中1,10,1,mistake,間違い
New Horizon,中1,10,1,anyone,誰でも
New Horizon,中1,10,1,won,勝った
New Horizon,中1,10,1,anyway,とにかく
New Horizon,中1,10,1,chorus,合唱
New Horizon,中1,10,1,contest,コンクール
New Horizon,中1,10,1,memory,思い出
New Horizon,中1,10,1,at first,最初は
New Horizon,中1,10,1,like ...ing,～することが好き
New Horizon,中1,10,1,wasn't,was not の短縮形
New Horizon,中1,10,1,win,勝つ
New Horizon,中1,10,2,break,休み
New Horizon,中1,10,2,then,その時
New Horizon,中1,10,2,bring,持ってくる
New Horizon,中1,10,2,heart,心臓
New Horizon,中1,10,2,beat,鼓動する
New Horizon,中1,10,2,way,道
New Horizon,中1,10,2,each,それぞれの
New Horizon,中1,10,2,album,アルバム
New Horizon,中1,10,2,yesterday,昨日
New Horizon,中1,10,2,fast,速い
New Horizon,中1,10,2,bring back,思い出させる
New Horizon,中1,10,2,on one's way (to),～へ行く途中
New Horizon,中1,10,3,trip,旅行
New Horizon,中1,10,3,campground,キャンプ場
New Horizon,中1,10,3,hot spring,温泉
New Horizon,中1,10,3,set,設置する
New Horizon,中1,10,3,tent,テント
New Horizon,中1,10,3,main,主な
New Horizon,中1,10,3,campfire,キャンプファイヤー
New Horizon,中1,10,3,camping,キャンプ
New Horizon,中1,10,3,night,夜
New Horizon,中1,10,3,event,イベント
New Horizon,中1,10,3,there is [are],～がある
New Horizon,中1,10,3,set up,設置する
New Horizon,中1,10,3,there's,～がある
New Horizon,中1,10,4,wrong,具合が悪い、間違った
New Horizon,中1,10,4,stomachache,腹痛
New Horizon,中1,10,4,before,〜の前に
New Horizon,中1,10,4,mild,軽い
New Horizon,中1,10,4,medicine,薬
New Horizon,中1,10,4,rest,休憩
New Horizon,中1,10,4,headache,頭痛
New Horizon,中1,10,4,fever,熱
New Horizon,中1,10,4,toothache,歯痛
New Horizon,中1,10,4,food poisoning,食中毒
New Horizon,中1,10,4,doctor,医者
New Horizon,中1,10,4,run,走る
New Horizon,中1,10,4,relay,リレー
New Horizon,中1,10,4,another,もう一つの
New Horizon,中1,10,4,runner,走者
New Horizon,中1,10,4,behind,〜の後ろに
New Horizon,中1,10,4,sports day,運動会
New Horizon,中1,10,4,What's wrong?,どうしたの？（何か具合が悪いの？）
New Horizon,中1,10,4,take a rest,休息をとる
New Horizon,中1,10,4,ran,runの過去形
New Horizon,中1,11,1,naughty,いたずらな
New Horizon,中1,11,1,trick,いたずら
New Horizon,中1,11,1,creep,はう
New Horizon,中1,11,1,let,〜の状態にさせる
New Horizon,中1,11,1,shout,（〜と）さけぶ
New Horizon,中1,11,1,escape,（〜から）逃げる
New Horizon,中1,11,1,later,あとで
New Horizon,中1,11,1,think,考える
New Horizon,中1,11,1,die,死ぬ
New Horizon,中1,11,1,alone,ひとりで
New Horizon,中1,11,1,out,外へ
New Horizon,中1,11,1,one day,ある日
New Horizon,中1,11,1,out of,〜から外へ
New Horizon,中1,11,2,take,取る
New Horizon,中1,11,2,vendor,もの売り
New Horizon,中1,11,2,cart,手押し車
New Horizon,中1,11,2,leave,〜を置いていく
New Horizon,中1,11,2,bring,持ってくる
New Horizon,中1,11,2,chestnut,クリ
New Horizon,中1,11,2,hear,〜を聞く
New Horizon,中1,11,2,something,何か
New Horizon,中1,11,2,himself,彼自身に
New Horizon,中1,11,2,neighbor,近所の人
New Horizon,中1,11,2,receive,〜を受け取る
New Horizon,中1,11,2,someone,だれか
New Horizon,中1,11,2,thing,もの
New Horizon,中1,11,2,god,神
New Horizon,中1,11,3,through,〜を通って
New Horizon,中1,11,3,door,ドア、戸
New Horizon,中1,11,3,into,〜の中へ
New Horizon,中1,11,3,pick,〜をつむ
New Horizon,中1,11,3,gun,銃
New Horizon,中1,11,3,bang,ズドン
New Horizon,中1,11,3,ground,地面
New Horizon,中1,11,3,fresh,新鮮な
New Horizon,中1,11,3,floor,床
New Horizon,中1,11,3,nod,うなずく
New Horizon,中1,11,3,weakly,弱く
New Horizon,中1,11,3,drop,〜を落とす
New Horizon,中1,11,3,smoke,煙
New Horizon,中1,11,3,rise,のぼる
New Horizon,中1,11,3,pick up,〜を拾い上げる
